PolicyID,PolicyCode,PolicyInceptionDate,CancelationDate,PolicyStartDate,PolicyExpirationDate,RenewalMonth,AnnualizedPolicyPremium,PolicyStatus,CustomerID,InsuredID,ProductID,BrokerID
828615,Pol-828615,6/3/2011,,6/3/2011,12/31/2099,6,1182.9,Active,373782,373782,58,11029
829470,Pol-829470,6/1/2009,,6/1/2009,12/31/2099,6,2910.51,Active,885238,885238,58,10016
829510,Pol-829510,6/5/2009,,6/1/2009,12/31/2099,6,2515.89,Active,600802,600802,58,2230
829742,Pol-829742,6/2/2009,8/29/2019,6/2/2009,12/31/2099,6,2782.95,Cancelled,64445,64445,58,10644
830532,Pol-830532,6/22/2011,,6/3/2011,12/31/2099,6,1009.67,Active,238373,238373,58,2230
830560,Pol-830560,6/6/2011,1/28/2019,6/3/2011,12/31/2099,6,2599.58,Cancelled,441126,441126,58,2507
830657,Pol-830657,6/6/2011,10/19/2017,6/6/2011,12/31/2099,6,457.8,Cancelled,268105,268031,29,394
830718,Pol-830718,6/7/2011,,6/6/2011,12/31/2099,6,1528.91,Active,72585,72585,58,8855
830738,Pol-830738,6/7/2011,1/14/2020,6/7/2011,12/31/2099,6,1866.99,Cancelled,451111,451111,58,11840
830808,Pol-830808,6/8/2011,,6/7/2011,12/31/2099,6,862.26,Active,837544,837535,29,1548
830904,Pol-830904,6/7/2011,,6/7/2011,12/31/2099,6,4353.35,Active,258653,258665,58,10116
830914,Pol-830914,6/7/2011,,6/7/2011,12/31/2099,6,299.5,Active,76024,76024,58,2230
830998,Pol-830998,6/8/2011,,6/8/2011,12/31/2099,6,2609.61,Active,851111,851111,58,2230
831007,Pol-831007,6/8/2011,,6/8/2011,12/31/2099,6,517.09,Active,348390,348390,58,242
831096,Pol-831096,6/8/2011,,6/8/2011,12/31/2099,6,1394.05,Active,850751,850751,58,1270
832305,Pol-832305,6/5/2009,,6/5/2009,12/31/2099,6,1848.83,Active,264627,264627,58,9247
832957,Pol-832957,6/8/2011,9/17/2018,6/8/2011,12/31/2099,6,5099.77,Cancelled,548302,548302,58,194
832974,Pol-832974,6/8/2011,3/13/2019,6/8/2011,12/31/2099,6,1171.08,Cancelled,170144,170144,58,2230
833015,Pol-833015,6/9/2011,,6/9/2011,12/31/2099,6,2262.54,Active,634071,634071,58,528
833152,Pol-833152,6/9/2011,,6/9/2011,12/31/2099,6,735.34,Active,307246,307357,29,10116
833188,Pol-833188,6/9/2011,,6/9/2011,12/31/2099,6,2038.4,Active,1517,1517,58,2230
833462,Pol-833462,6/15/2011,,6/14/2011,12/31/2099,6,860.37,Active,351654,351654,58,1717
833481,Pol-833481,6/14/2011,,6/14/2011,12/31/2099,6,5095.17,Active,8030,8030,58,528
834329,Pol-834329,6/9/2009,,6/9/2009,12/31/2099,6,1797.46,Active,425843,425843,58,11074
834756,Pol-834756,6/10/2009,,6/10/2009,12/31/2099,6,1456.14,Active,531481,531481,58,10016
835534,Pol-835534,6/15/2011,,6/15/2011,12/31/2099,6,1113.46,Active,217660,217660,58,9395
835650,Pol-835650,6/21/2011,,6/16/2011,12/31/2099,6,581.79,Active,495568,495568,58,2230
836428,Pol-836428,7/2/2007,,7/2/2007,12/31/2099,7,1295.93,Active,495540,495540,58,242
836603,Pol-836603,6/11/2009,,6/10/2009,12/31/2099,6,1075.85,Active,356346,356346,58,2230
837873,Pol-837873,6/21/2011,,6/20/2011,12/31/2099,6,5288.03,Active,819386,819386,58,7973
837889,Pol-837889,6/20/2011,,6/20/2011,12/31/2099,6,2077.04,Active,867161,867161,58,211
838078,Pol-838078,6/22/2011,,6/22/2011,12/31/2099,6,5315.49,Active,713418,713418,58,2230
838156,Pol-838156,6/27/2011,4/27/2018,6/22/2011,12/31/2099,6,1001.41,Cancelled,497166,497166,58,7973
838176,Pol-838176,6/22/2011,7/29/2019,6/22/2011,12/31/2099,6,1233.5,Cancelled,729285,729285,58,2230
839066,Pol-839066,6/15/2009,,6/15/2009,12/31/2099,6,503.92,Active,226678,225888,29,10186
839290,Pol-839290,6/15/2009,,6/15/2009,12/31/2099,6,1415.24,Active,485542,485542,58,282
839377,Pol-839377,6/23/2009,,6/16/2009,12/31/2099,6,1071.56,Active,347227,283002,58,1515
839542,Pol-839542,6/18/2009,,6/16/2009,12/31/2099,6,1381.2,Active,347227,282958,58,1515
839739,Pol-839739,6/24/2011,,6/24/2011,12/31/2099,6,1046.13,Active,361049,361049,58,12181
839756,Pol-839756,6/27/2011,,6/24/2011,12/31/2099,6,1456.44,Active,58705,58705,58,11825
839850,Pol-839850,6/27/2011,,6/27/2011,12/31/2099,6,881.85,Active,36411,36411,58,7841
839851,Pol-839851,6/27/2011,,6/27/2011,12/31/2099,6,3341.85,Active,119331,9407,58,242
839918,Pol-839918,6/27/2011,,6/27/2011,12/31/2099,6,578.28,Active,96978,96979,29,10016
839970,Pol-839970,6/28/2011,,6/28/2011,12/31/2099,6,1198.1,Active,155378,155378,58,11959
840001,Pol-840001,6/28/2011,,6/28/2011,12/31/2099,6,498.8,Active,647092,647092,58,11287
841624,Pol-841624,6/17/2009,,6/17/2009,12/31/2099,6,347.47,Active,643458,643458,58,2007
841872,Pol-841872,6/18/2009,7/18/2019,6/18/2009,12/31/2099,6,1933.33,Cancelled,708719,708719,58,394
842016,Pol-842016,6/18/2009,,6/18/2009,12/31/2099,6,553.58,Active,413730,413730,58,9610
842157,Pol-842157,7/1/2011,,7/1/2011,12/31/2099,7,2629.33,Active,272750,272750,58,2316
842341,Pol-842341,7/4/2011,,7/4/2011,12/31/2099,7,872.22,Active,750995,270589,29,394
842375,Pol-842375,7/4/2011,,7/4/2011,12/31/2099,7,248.04,Active,640550,566905,29,12044
842572,Pol-842572,7/13/2011,,7/5/2011,12/31/2099,7,554.11,Active,812631,812595,29,991
842586,Pol-842586,7/11/2011,,7/5/2011,12/31/2099,7,1373.3,Active,149761,149761,58,9206
843979,Pol-843979,6/19/2009,6/28/2017,6/19/2009,12/31/2099,6,2126.18,Cancelled,355534,355534,58,242
844055,Pol-844055,6/19/2009,,6/19/2009,12/31/2099,6,1157.35,Active,701388,701388,58,494
844066,Pol-844066,6/19/2009,,6/19/2009,12/31/2099,6,671.4,Active,652413,651693,58,10016
844362,Pol-844362,6/22/2009,,6/22/2009,12/31/2099,6,3024.67,Active,691424,691424,58,394
844378,Pol-844378,6/23/2009,,6/22/2009,12/31/2099,6,1524.81,Active,206094,206094,58,1706
844510,Pol-844510,7/7/2011,,7/6/2011,12/31/2099,7,827.58,Active,269992,269992,58,10978
844580,Pol-844580,7/7/2011,3/19/2019,7/6/2011,12/31/2099,7,528.9,Cancelled,145785,767609,29,10668
844755,Pol-844755,7/7/2011,,7/7/2011,12/31/2099,7,2651.44,Active,820437,820437,58,394
844766,Pol-844766,7/8/2011,4/11/2019,7/7/2011,12/31/2099,7,1010.57,Cancelled,40591,40591,58,10948
845020,Pol-845020,7/12/2011,,7/11/2011,12/31/2099,7,1482.47,Active,119534,119534,58,394
845085,Pol-845085,7/12/2011,,7/11/2011,12/31/2099,7,2770.74,Active,119331,844391,58,242
846453,Pol-846453,6/23/2009,,6/23/2009,12/31/2099,6,596.82,Active,377050,361604,29,2468
846463,Pol-846463,6/24/2009,,6/24/2009,12/31/2099,6,897.73,Active,567057,567057,58,10186
846746,Pol-846746,6/24/2009,,6/24/2009,12/31/2099,6,879.86,Active,283597,283597,58,2230
846751,Pol-846751,6/24/2009,,6/24/2009,12/31/2099,6,622.04,Active,567341,567341,58,11136
846990,Pol-846990,7/12/2011,,7/12/2011,12/31/2099,7,1944.6,Active,455845,455845,58,839
847010,Pol-847010,7/18/2011,4/8/2020,7/12/2011,12/31/2099,7,1412.91,Cancelled,376611,376611,58,10111
847011,Pol-847011,7/18/2011,4/7/2020,7/12/2011,12/31/2099,7,1613.81,Cancelled,377330,377330,58,10111
847129,Pol-847129,7/14/2011,,7/13/2011,12/31/2099,7,538.22,Active,32644,735705,58,10105
847366,Pol-847366,7/14/2011,,7/14/2011,12/31/2099,7,1079.92,Active,289515,289515,58,2107
848832,Pol-848832,6/26/2009,,6/25/2009,12/31/2099,6,1338.17,Active,215467,215467,58,394
849360,Pol-849360,7/15/2011,,7/15/2011,12/31/2099,7,534.92,Active,812631,812645,29,991
849386,Pol-849386,7/18/2011,8/13/2018,7/15/2011,12/31/2099,7,2715.24,Cancelled,422978,422978,58,10834
849529,Pol-849529,7/18/2011,,7/18/2011,12/31/2099,7,540.04,Active,431869,431869,58,2230
851392,Pol-851392,7/1/2009,,6/30/2009,12/31/2099,6,535.24,Active,805276,514135,29,10016
851421,Pol-851421,7/1/2009,12/23/2019,6/30/2012,12/31/2099,6,914.93,Cancelled,800802,800802,58,7973
851422,Pol-851422,7/2/2009,12/23/2019,6/30/2012,12/31/2099,6,725.89,Cancelled,800863,800863,58,7973
851485,Pol-851485,7/1/2009,,7/1/2009,12/31/2099,7,520.82,Active,226678,225074,29,10186
851728,Pol-851728,7/25/2011,,7/20/2011,12/31/2099,7,1684.31,Active,254002,254002,58,11118
851752,Pol-851752,7/20/2011,,7/20/2011,12/31/2099,7,585.92,Active,643271,7491,29,394
852141,Pol-852141,7/25/2011,,7/22/2011,12/31/2099,7,1118.03,Active,628122,628122,58,2477
854095,Pol-854095,7/3/2009,,7/3/2009,12/31/2099,7,1212.96,Active,75228,75228,29,2230
854160,Pol-854160,7/25/2011,,7/25/2011,12/31/2099,7,844.84,Active,273763,273763,56,12727
854302,Pol-854302,7/27/2011,8/29/2018,7/26/2011,12/31/2099,7,1220.69,Cancelled,840243,840244,58,8057
854343,Pol-854343,7/26/2011,,7/26/2011,12/31/2099,7,748.12,Active,237896,725542,29,10116
854561,Pol-854561,7/27/2011,4/9/2019,7/27/2011,12/31/2099,7,1085.77,Cancelled,343999,343999,58,865
856445,Pol-856445,7/7/2009,,7/7/2009,12/31/2099,7,536.84,Active,228909,228885,58,2230
856841,Pol-856841,8/2/2011,,8/1/2011,12/31/2099,8,1138.64,Active,211919,211919,58,2309
856922,Pol-856922,8/2/2011,,8/2/2011,12/31/2099,8,1600.5,Active,29964,29964,58,9998
858473,Pol-858473,7/8/2009,,7/8/2009,12/31/2099,7,485.95,Active,323920,323918,58,1352
858642,Pol-858642,7/9/2009,,7/9/2009,12/31/2099,7,668.75,Active,206546,206546,58,394
858737,Pol-858737,7/9/2009,,7/9/2009,12/31/2099,7,1120.12,Active,503372,503369,29,394
859234,Pol-859234,8/8/2011,,8/5/2011,12/31/2099,8,752.71,Active,781635,781635,58,10016
859322,Pol-859322,8/8/2011,,8/8/2011,12/31/2099,8,1477.52,Active,690319,690319,58,528
859434,Pol-859434,8/9/2011,,8/9/2011,12/31/2099,8,1015.36,Active,369121,369124,29,494
861527,Pol-861527,8/12/2011,,8/12/2011,12/31/2099,8,483.41,Active,582742,582742,58,2230
861547,Pol-861547,8/12/2011,,8/12/2011,12/31/2099,8,852.85,Active,768137,768137,56,12346
861590,Pol-861590,8/12/2011,3/2/2018,8/12/2011,12/31/2099,8,1536.72,Cancelled,812350,812350,58,10116
861736,Pol-861736,8/18/2011,,8/18/2011,12/31/2099,8,532.33,Active,374565,374565,58,10016
861890,Pol-861890,8/22/2011,,8/22/2011,12/31/2099,8,1060.07,Active,591232,594666,58,2532
862036,Pol-862036,8/23/2011,,8/23/2011,12/31/2099,8,1518.68,Active,523074,523074,58,2507
862039,Pol-862039,8/23/2011,,8/23/2011,12/31/2099,8,1517.32,Active,258166,258166,58,7973
862496,Pol-862496,7/20/2007,4/30/2018,7/20/2007,12/31/2099,7,4081.18,Cancelled,760218,760218,46,2584
863545,Pol-863545,7/15/2009,,7/15/2009,12/31/2099,7,1105.14,Active,477868,477868,58,791
864044,Pol-864044,8/24/2011,3/28/2018,8/24/2011,12/31/2099,8,1306.43,Cancelled,61770,365946,58,10016
864045,Pol-864045,8/24/2011,5/3/2018,8/24/2011,12/31/2099,8,1273.33,Cancelled,61770,59122,58,10016
864048,Pol-864048,8/25/2011,,8/25/2011,12/31/2099,8,4732.87,Active,473412,473412,58,394
864140,Pol-864140,8/29/2011,,8/25/2011,12/31/2099,8,2931.26,Active,155862,155862,58,11059
864239,Pol-864239,8/26/2011,,8/26/2011,12/31/2099,8,2333.69,Active,47620,390280,58,2321
864285,Pol-864285,8/26/2011,,8/26/2011,12/31/2099,8,534.9,Active,826111,824237,29,2322
864305,Pol-864305,8/29/2011,6/8/2018,8/29/2011,12/31/2099,8,260.56,Cancelled,303811,303811,46,11074
864329,Pol-864329,8/29/2011,,8/29/2011,12/31/2099,8,935.6,Active,715980,715980,58,528
864346,Pol-864346,8/29/2011,9/24/2019,8/29/2011,12/31/2099,8,786.78,Cancelled,539443,539443,58,10112
864383,Pol-864383,8/29/2011,,8/29/2011,12/31/2099,8,3477.29,Active,221773,221773,58,2230
866368,Pol-866368,9/2/2011,,8/31/2011,12/31/2099,8,1978.02,Active,293847,293847,58,9998
866538,Pol-866538,9/7/2011,,8/31/2011,12/31/2099,8,410.34,Active,684873,684873,58,1270
866563,Pol-866563,9/9/2011,,8/31/2011,12/31/2099,8,1599.9,Active,119606,119606,58,242
866585,Pol-866585,9/12/2011,,8/31/2011,12/31/2099,8,645.34,Active,790505,790497,29,1956
866626,Pol-866626,9/2/2011,,8/31/2011,12/31/2099,8,1657.54,Active,717057,717057,58,11074
866629,Pol-866629,9/12/2011,1/14/2020,8/31/2011,12/31/2099,8,1405.21,Cancelled,323862,323862,58,9247
866699,Pol-866699,9/5/2011,,8/31/2011,12/31/2099,8,1079.71,Active,610980,610980,58,9247
866766,Pol-866766,9/2/2011,,8/31/2011,12/31/2099,8,1098.3,Active,371393,371398,29,2230
866776,Pol-866776,9/6/2011,,8/31/2011,12/31/2099,8,1409.32,Active,300244,300244,58,11278
866831,Pol-866831,9/2/2011,,8/31/2011,12/31/2099,8,594.64,Active,484724,484718,29,11973
866832,Pol-866832,9/20/2011,,8/31/2011,12/31/2099,8,2553.31,Active,633481,633481,58,2569
866847,Pol-866847,9/5/2011,12/12/2018,8/31/2011,12/31/2099,8,3644.44,Cancelled,766673,766673,58,2504
866849,Pol-866849,9/5/2011,3/13/2019,8/31/2011,12/31/2099,8,2420.19,Cancelled,396191,396191,58,2230
868598,Pol-868598,7/23/2009,,7/23/2009,12/31/2099,7,447.69,Active,459088,459079,29,175
868631,Pol-868631,7/23/2009,,7/23/2009,12/31/2099,7,1950.27,Active,289332,289332,58,10646
870932,Pol-870932,7/27/2009,,7/27/2009,12/31/2099,7,542.2,Active,383199,383206,29,10016
870934,Pol-870934,7/27/2009,,7/27/2009,12/31/2099,7,1673.1,Active,704696,704696,58,10016
871072,Pol-871072,7/29/2009,,7/28/2009,12/31/2099,7,1299.59,Active,78002,78002,58,242
873022,Pol-873022,7/28/2009,,7/28/2009,12/31/2099,7,1108.56,Active,618354,618354,58,7973
873053,Pol-873053,7/28/2009,,7/28/2009,12/31/2099,7,719.03,Active,470564,470564,58,2230
873258,Pol-873258,7/29/2009,,7/29/2009,12/31/2099,7,1700.94,Active,459342,459342,58,12044
873266,Pol-873266,7/29/2009,,7/29/2009,12/31/2099,7,1264.9,Active,341883,342758,58,2230
875717,Pol-875717,8/10/2009,,8/4/2009,12/31/2099,8,1895.53,Active,182494,182494,58,10186
875808,Pol-875808,8/4/2009,,8/4/2009,12/31/2099,8,323.43,Active,630942,630942,56,10016
876121,Pol-876121,9/16/2011,,9/16/2011,12/31/2099,9,1995.64,Active,38209,38209,58,11959
876253,Pol-876253,9/16/2011,,9/16/2011,12/31/2099,9,1365.38,Active,761079,761079,58,11074
876327,Pol-876327,9/16/2011,,9/16/2011,12/31/2099,9,3210.98,Active,402857,618577,58,242
876444,Pol-876444,9/22/2011,6/12/2017,9/19/2011,12/31/2099,9,1194.25,Cancelled,705591,705591,58,10020
878268,Pol-878268,8/11/2009,,8/11/2009,12/31/2099,8,304.98,Active,710864,710864,56,394
878370,Pol-878370,8/12/2009,,8/12/2009,12/31/2099,8,505.58,Active,2932,2932,58,11136
878834,Pol-878834,9/21/2011,,9/21/2019,12/31/2099,9,574.51,Active,122357,716048,29,10764
878963,Pol-878963,9/22/2011,,9/22/2011,12/31/2099,9,1249.56,Active,886056,886056,58,12621
880286,Pol-880286,8/13/2009,,8/13/2009,12/31/2099,8,208.21,Active,734360,536363,56,10016
880709,Pol-880709,8/12/2009,,8/20/2009,12/31/2099,8,2035.68,Active,232277,232277,58,12061
881027,Pol-881027,9/23/2011,,9/23/2011,12/31/2099,9,452.87,Active,527144,527144,58,9247
881028,Pol-881028,9/23/2011,12/19/2018,9/23/2011,12/31/2099,9,1900.43,Cancelled,799091,799091,58,11840
881277,Pol-881277,9/26/2011,,9/26/2011,12/31/2099,9,277.94,Active,156308,156306,58,1097
882812,Pol-882812,8/24/2009,4/2/2018,8/24/2009,12/31/2099,8,2037.03,Cancelled,322801,322801,58,2007
882826,Pol-882826,8/24/2009,,8/24/2009,12/31/2099,8,1906.42,Active,238801,238801,58,8742
882935,Pol-882935,8/25/2009,1/29/2018,8/25/2009,12/31/2099,8,471.45,Cancelled,820041,820041,58,7841
883133,Pol-883133,8/26/2009,3/14/2019,8/26/2009,12/31/2099,8,706.03,Cancelled,235430,235431,29,9958
883476,Pol-883476,9/19/2007,,9/7/2007,12/31/2099,9,338.64,Active,421980,421980,58,10693
883636,Pol-883636,9/18/2007,,9/10/2007,12/31/2099,9,1205.47,Active,556945,556945,58,494
883996,Pol-883996,9/28/2011,,9/28/2011,12/31/2099,9,1659.04,Active,690,690,58,2637
884007,Pol-884007,9/28/2011,4/19/2018,9/28/2011,12/31/2099,9,1414.16,Cancelled,193430,193430,58,394
884949,Pol-884949,9/1/2009,,9/1/2009,12/31/2099,9,1174.71,Active,721478,721478,58,1515
886524,Pol-886524,10/3/2011,9/3/2019,10/3/2011,12/31/2099,10,554.36,Cancelled,258009,803007,29,10998
886717,Pol-886717,10/3/2011,,10/3/2011,12/31/2099,10,1125.39,Active,277994,277317,29,394
886722,Pol-886722,10/3/2011,,10/3/2011,12/31/2099,10,1158.46,Active,277972,277972,58,394
886734,Pol-886734,10/3/2011,,10/3/2011,12/31/2099,10,785.44,Active,131481,131476,29,2504
886959,Pol-886959,9/1/2009,,9/1/2009,12/31/2099,9,1309.74,Active,336331,336303,58,11074
887224,Pol-887224,9/3/2009,,9/2/2009,12/31/2099,9,1397.66,Active,571158,571158,58,9247
887458,Pol-887458,9/3/2009,,9/3/2009,12/31/2099,9,1571.7,Active,536363,536363,58,10016
888017,Pol-888017,6/23/2005,,6/23/2005,12/31/2099,6,461.55,Active,459532,459532,56,394
888823,Pol-888823,10/5/2011,,10/5/2011,12/31/2099,10,394.61,Active,300028,300028,58,11074
888988,Pol-888988,10/5/2011,,10/5/2011,12/31/2099,10,1041.63,Active,144102,144102,58,10016
888992,Pol-888992,10/5/2011,,10/5/2011,12/31/2099,10,1628.46,Active,728852,728852,58,10834
889723,Pol-889723,9/7/2009,,9/7/2009,12/31/2099,9,2643.43,Active,707303,707303,58,9247
890964,Pol-890964,10/3/2007,,9/21/2007,12/31/2099,9,2858.31,Active,495639,495639,58,242
891190,Pol-891190,10/7/2011,,10/7/2011,12/31/2099,10,846.85,Active,222456,222456,58,1352
891387,Pol-891387,10/10/2011,,10/10/2017,12/31/2099,10,728.67,Active,376552,376552,58,10111
891393,Pol-891393,10/10/2011,,10/10/2011,12/31/2099,10,1725.03,Active,519031,519031,58,394
891467,Pol-891467,10/10/2011,1/9/2019,10/10/2011,12/31/2099,10,1128.6,Cancelled,844816,844816,58,11840
891640,Pol-891640,10/12/2011,,10/11/2011,12/31/2099,10,798.05,Active,209623,209623,58,1512
891679,Pol-891679,10/11/2011,3/6/2017,10/11/2011,12/31/2099,10,1755.1,Cancelled,214057,214057,58,10016
892258,Pol-892258,9/10/2009,,9/10/2009,12/31/2099,9,836.19,Active,41834,877930,58,1512
892275,Pol-892275,9/11/2009,,9/11/2009,12/31/2099,9,1779.96,Active,238789,238789,58,1706
893649,Pol-893649,10/12/2011,,10/12/2011,12/31/2099,10,1417.7,Active,824220,824220,58,2637
893668,Pol-893668,10/12/2011,,10/12/2011,12/31/2099,10,3572.54,Active,362181,362181,58,7841
893763,Pol-893763,10/13/2011,,10/13/2011,12/31/2099,10,862.23,Active,628270,628269,29,2158
893934,Pol-893934,10/13/2011,,10/13/2011,12/31/2099,10,952.02,Active,208566,208566,58,2637
893972,Pol-893972,10/13/2011,,10/13/2011,12/31/2099,10,2370.95,Active,454462,454462,58,242
894115,Pol-894115,10/17/2011,,10/14/2011,12/31/2099,10,669.33,Active,49996,49996,29,2671
896209,Pol-896209,10/19/2011,,10/17/2011,12/31/2099,10,1105.79,Active,408291,408291,58,2230
896211,Pol-896211,10/19/2011,,10/17/2011,12/31/2099,10,545.74,Active,725614,725614,58,10116
896214,Pol-896214,10/20/2011,,10/17/2011,12/31/2099,10,2122.46,Active,415342,415342,58,542
896259,Pol-896259,10/24/2011,6/10/2019,10/17/2011,12/31/2099,10,1143.27,Cancelled,457791,457791,58,10984
896316,Pol-896316,10/17/2011,,10/17/2011,12/31/2099,10,4299.68,Active,695175,695175,58,1695
896654,Pol-896654,9/16/2009,,9/15/2009,12/31/2099,9,1834.85,Active,238803,238803,58,8742
896780,Pol-896780,9/17/2009,,9/16/2009,12/31/2099,9,1332.86,Active,494595,494595,58,394
896879,Pol-896879,9/16/2009,,9/16/2009,12/31/2099,9,3099.85,Active,562798,562798,58,11074
896898,Pol-896898,9/16/2009,,9/16/2009,12/31/2099,9,940.7,Active,617185,617185,58,394
897767,Pol-897767,10/3/2007,,10/3/2007,12/31/2099,10,879.97,Active,641063,641063,58,2460
898559,Pol-898559,10/26/2011,11/29/2018,10/19/2011,12/31/2099,10,1422.45,Cancelled,615679,615679,58,11136
898620,Pol-898620,10/20/2011,,10/20/2011,12/31/2099,10,1915.01,Active,373201,373201,58,394
898902,Pol-898902,10/21/2011,,10/21/2011,12/31/2099,10,556.74,Active,245369,245331,29,394
898934,Pol-898934,10/21/2011,,10/21/2011,12/31/2099,10,679.37,Active,331524,331524,58,12044
899019,Pol-899019,9/17/2009,,9/17/2009,12/31/2099,9,564.89,Active,617185,617160,29,394
899303,Pol-899303,9/18/2009,,9/18/2009,12/31/2099,9,2109.99,Active,208782,208782,58,2230
901008,Pol-901008,10/24/2011,,10/24/2011,12/31/2099,10,720.77,Active,547441,547441,58,1695
901095,Pol-901095,10/25/2011,,10/24/2011,12/31/2099,10,620.44,Active,36463,37482,29,1706
901445,Pol-901445,9/22/2009,,9/21/2009,12/31/2099,9,661.27,Active,698459,698456,58,175
903488,Pol-903488,11/1/2011,,10/27/2011,12/31/2099,10,675.71,Active,519922,519922,58,1512
904300,Pol-904300,10/18/2007,,10/11/2007,12/31/2099,10,1568.47,Active,186176,186176,58,2671
904604,Pol-904604,8/17/2005,4/13/2018,8/8/2005,12/31/2099,8,1389.68,Cancelled,856149,856149,46,2584
905152,Pol-905152,11/1/2011,,11/1/2011,12/31/2099,11,815.32,Active,780453,326576,58,1255
905604,Pol-905604,11/4/2011,,11/3/2011,12/31/2099,11,3225.7,Active,2418261,777236,58,1092
905605,Pol-905605,11/4/2011,,11/3/2011,12/31/2099,11,826.01,Active,777236,858539,58,1092
905852,Pol-905852,9/24/2009,,9/24/2009,12/31/2099,9,4251.97,Active,547515,547515,58,494
905900,Pol-905900,9/24/2009,,9/24/2009,12/31/2099,9,563.96,Active,547515,179667,29,494
906115,Pol-906115,9/24/2009,,9/24/2009,12/31/2099,9,2379.54,Active,589275,589275,58,2504
907768,Pol-907768,11/7/2011,,11/7/2011,12/31/2099,11,1137.07,Active,791447,791447,58,991
907777,Pol-907777,11/7/2011,,11/7/2011,12/31/2099,11,1905.95,Active,334624,334624,58,597
907851,Pol-907851,11/7/2011,3/21/2019,11/7/2011,12/31/2099,11,1829.37,Cancelled,759441,759441,58,11932
907853,Pol-907853,11/7/2011,,11/7/2011,12/31/2099,11,1975.61,Active,663777,663777,58,138
907861,Pol-907861,11/7/2011,,11/7/2011,12/31/2099,11,1618.58,Active,74220,74220,58,2230
907966,Pol-907966,11/8/2011,,11/8/2011,12/31/2099,11,280.27,Active,34635,34648,58,11959
907972,Pol-907972,11/8/2011,,11/8/2011,12/31/2099,11,1426.86,Active,112889,112893,58,9706
908017,Pol-908017,11/10/2011,,11/8/2011,12/31/2099,11,555.22,Active,177427,177427,56,10020
908258,Pol-908258,9/25/2009,,9/25/2009,12/31/2099,9,880.73,Active,375479,375479,58,940
909924,Pol-909924,11/9/2011,,11/9/2011,12/31/2099,11,1083.24,Active,568129,568129,58,10105
910136,Pol-910136,11/10/2011,,11/10/2011,12/31/2099,11,1423.02,Active,691711,691711,58,10967
910175,Pol-910175,11/10/2011,,11/10/2011,12/31/2099,11,1659.9,Active,393081,393081,58,2107
910335,Pol-910335,11/10/2011,3/5/2020,11/10/2011,12/31/2099,11,1462.15,Cancelled,244385,244385,58,157
910352,Pol-910352,11/10/2011,,11/10/2011,12/31/2099,11,1507.59,Active,682673,682673,58,9395
912374,Pol-912374,11/11/2008,11/15/2018,11/11/2011,12/31/2099,11,4446,Cancelled,849023,404825,58,394
912433,Pol-912433,11/14/2011,,11/14/2011,12/31/2099,11,575.47,Active,719375,719375,58,119
912538,Pol-912538,11/14/2011,,11/14/2011,12/31/2099,11,4523.75,Active,423353,423353,58,345
912592,Pol-912592,11/17/2011,,11/14/2011,12/31/2099,11,740.45,Active,548302,46815,58,194
912735,Pol-912735,11/15/2011,,11/15/2011,12/31/2099,11,1674.53,Active,599138,599138,58,494
912804,Pol-912804,11/17/2011,4/9/2019,11/15/2011,12/31/2099,11,1102.28,Cancelled,96729,96729,58,2637
912883,Pol-912883,11/16/2011,,11/16/2011,12/31/2099,11,5488.96,Active,316535,316535,58,7973
912937,Pol-912937,10/1/2009,6/14/2019,10/1/2009,12/31/2099,10,1191.79,Cancelled,262173,262173,58,10360
914618,Pol-914618,11/1/2007,,10/24/2007,12/31/2099,10,1555.03,Active,282442,282442,58,1356
914726,Pol-914726,10/25/2007,,10/25/2007,12/31/2099,10,1347.86,Active,193396,193396,58,1356
914807,Pol-914807,11/16/2011,,11/16/2011,12/31/2099,11,1190.1,Active,607566,607566,58,12563
914991,Pol-914991,11/16/2011,,11/16/2011,12/31/2099,11,785.06,Active,5191,5191,58,394
915231,Pol-915231,11/17/2011,,11/17/2011,12/31/2099,11,1135.83,Active,428348,428348,58,858
915531,Pol-915531,10/5/2009,,10/5/2009,12/31/2099,10,1888.35,Active,496247,496247,58,10016
915781,Pol-915781,10/6/2009,,10/6/2009,12/31/2099,10,2419.7,Active,637278,637278,58,394
916687,Pol-916687,10/25/2007,,10/25/2007,12/31/2099,10,1825.6,Active,353250,353250,58,394
917013,Pol-917013,10/26/2007,,10/26/2007,12/31/2099,10,487.72,Active,182673,182673,58,2230
917199,Pol-917199,11/18/2011,,11/18/2011,12/31/2099,11,1056.23,Active,872508,872508,58,394
917414,Pol-917414,11/21/2011,,11/21/2011,12/31/2099,11,1667.92,Active,110250,110250,58,2230
917550,Pol-917550,11/21/2011,7/6/2018,11/21/2011,12/31/2099,11,604.25,Cancelled,599214,112062,29,12334
917607,Pol-917607,11/22/2011,12/17/2019,11/22/2011,12/31/2099,11,934.94,Cancelled,755945,755945,58,2007
917645,Pol-917645,11/22/2011,9/6/2018,11/22/2011,12/31/2099,11,3852.07,Cancelled,592644,592644,58,8057
919624,Pol-919624,11/22/2011,2/25/2019,11/22/2011,12/31/2099,11,2438.29,Cancelled,546393,546393,58,2671
919732,Pol-919732,11/24/2011,,11/23/2011,12/31/2099,11,563.99,Active,85111,85189,29,138
